Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Total Fwd Packet,Total Bwd packets,Total Length of Fwd Packet,Total Length of Bwd Packet,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Packet Length Min,Packet Length Max,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWR Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Fwd Segment Size Avg,Bwd Segment Size Avg,Fwd Bytes/Bulk Avg,Fwd Packet/Bulk Avg,Fwd Bulk Rate Avg,Bwd Bytes/Bulk Avg,Bwd Packet/Bulk Avg,Bwd Bulk Rate Avg,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,FWD Init Win Bytes,Bwd Init Win Bytes,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
192.168.1.3-192.168.0.1-51102-53-17,192.168.1.3,51102,192.168.0.1,53,17,19/08/2024 12:58:35 AM,52338781,11,0,440.0,0.0,40.0,40.0,40.0,0.0,0,0,0,0,8.406768205014176,0.2101692051253544,5233878.1000000015,46045.065107638424,5328743.0,5135736.0,5.2338781E7,5233878.1000000015,46045.065107638424,5328743.0,5135736.0,0,0,0,0,0,0,0,0,0,88,0,0.2101692051253544,0.0,40.0,40.0,40.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,43.63636363636363,40.0,0.0,0,0,0,0,0,0,1,40,0,0,0,0,10,8,0,0,0,0,1.5672763347653875E14,5.198067371632133E14,1.724003915903145E15,5135736.0,NeedManualLabel
192.168.1.3-192.168.0.1-49678-53-17,192.168.1.3,49678,192.168.0.1,53,17,19/08/2024 12:58:56 AM,31393156,7,0,203.0,0.0,29.0,29.0,29.0,0.0,0,0,0,0,6.466377576055112,0.22297853710534868,5232192.666666667,12402.040600911922,5247041.0,5213796.0,3.1393156E7,5232192.666666667,12402.040600911922,5247041.0,5213796.0,0,0,0,0,0,0,0,0,0,56,0,0.22297853710534868,0.0,29.0,29.0,29.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,33.142857142857146,29.0,0.0,0,0,0,0,0,0,1,29,0,0,0,0,6,8,0,0,0,0,2.4628628109383766E14,6.516122372581629E14,1.724003936263708E15,5213796.0,NeedManualLabel
192.168.1.3-192.168.0.1-55796-53-17,192.168.1.3,55796,192.168.0.1,53,17,19/08/2024 12:59:07 AM,20846247,5,0,240.0,0.0,48.0,48.0,48.0,0.0,0,0,0,0,11.5128636823693,0.2398513267160271,5211561.75,62351.58488429403,5257732.0,5119564.0,2.0846247E7,5211561.75,62351.58488429403,5257732.0,5119564.0,0,0,0,0,0,0,0,0,0,40,0,0.2398513267160271,0.0,48.0,48.0,48.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,57.6,48.0,0.0,0,0,0,0,0,0,1,48,0,0,0,0,4,8,0,0,0,0,3.448007936494992E14,7.709980016427516E14,1.724003947401249E15,5119564.0,NeedManualLabel
192.168.1.3-192.168.0.1-40586-53-17,192.168.1.3,40586,192.168.0.1,53,17,19/08/2024 12:58:35 AM,52327543,11,0,440.0,0.0,40.0,40.0,40.0,0.0,0,0,0,0,8.408573664542208,0.21021434161355523,5232754.3,46575.986900857926,5329195.0,5134978.0,5.2327543E7,5232754.3,46575.986900857926,5329195.0,5134978.0,0,0,0,0,0,0,0,0,0,88,0,0.21021434161355523,0.0,40.0,40.0,40.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,43.63636363636363,40.0,0.0,0,0,0,0,0,0,1,40,0,0,0,0,10,8,0,0,0,0,1.5672763347664097E14,5.1980673716727975E14,1.724003915915508E15,5134978.0,NeedManualLabel
192.168.1.3-192.168.0.1-35061-53-17,192.168.1.3,35061,192.168.0.1,53,17,19/08/2024 12:58:41 AM,47091055,10,0,320.0,0.0,32.0,32.0,32.0,0.0,0,0,0,0,6.7953457402897435,0.21235455438405448,5232339.444444444,53913.34890616402,5329922.0,5117585.0,4.7091055E7,5232339.444444444,53913.34890616402,5329922.0,5117585.0,0,0,0,0,0,0,0,0,0,80,0,0.21235455438405448,0.0,32.0,32.0,32.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,35.2,32.0,0.0,0,0,0,0,0,0,1,32,0,0,0,0,9,8,0,0,0,0,1.724003968242885E14,5.4517790693550106E14,1.72400392115183E15,5117585.0,NeedManualLabel
192.168.1.3-192.168.0.1-46956-53-17,192.168.1.3,46956,192.168.0.1,53,17,19/08/2024 12:58:35 AM,26141662,6,0,198.0,0.0,33.0,33.0,33.0,0.0,0,0,0,0,7.574116748965693,0.22951868936259676,5228332.4,68862.472775816,5329098.0,5135076.0,2.6141662E7,5228332.4,68862.472775816,5329098.0,5135076.0,0,0,0,0,0,0,0,0,0,48,0,0.22951868936259676,0.0,33.0,33.0,33.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,38.5,33.0,0.0,0,0,0,0,0,0,1,33,0,0,0,0,5,8,0,0,0,0,2.873339903428961E14,7.038216492911382E14,1.724003915915715E15,5135076.0,NeedManualLabel
192.168.1.3-192.168.0.1-60551-53-17,192.168.1.3,60551,192.168.0.1,53,17,19/08/2024 12:58:52 AM,36623649,8,0,272.0,0.0,34.0,34.0,34.0,0.0,0,0,0,0,7.426895119052719,0.21843809173684467,5231949.857142857,11360.73514975387,5246620.0,5211256.0,3.6623649E7,5231949.857142857,11360.73514975387,5246620.0,5211256.0,0,0,0,0,0,0,0,0,0,64,0,0.21843809173684467,0.0,34.0,34.0,34.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,38.25,34.0,0.0,0,0,0,0,0,0,1,34,0,0,0,0,7,8,0,0,0,0,2.15500496102738E14,6.095274337750559E14,1.724003932198255E15,5211256.0,NeedManualLabel
192.168.1.3-192.168.0.1-56972-53-17,192.168.1.3,56972,192.168.0.1,53,17,19/08/2024 12:59:10 AM,15672896,4,0,148.0,0.0,37.0,37.0,37.0,0.0,0,0,0,0,9.443053791717881,0.2552176700464292,5224298.666666667,21353.576054921887,5238379.0,5199729.0,1.5672896E7,5224298.666666667,21353.576054921887,5238379.0,5199729.0,0,0,0,0,0,0,0,0,0,32,0,0.2552176700464292,0.0,37.0,37.0,37.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,46.25,37.0,0.0,0,0,0,0,0,0,1,37,0,0,0,0,3,8,0,0,0,0,4.310009914751108E14,8.620019725016241E14,1.724003950227547E15,5199729.0,NeedManualLabel
192.168.1.3-192.168.0.1-60348-53-17,192.168.1.3,60348,192.168.0.1,53,17,19/08/2024 12:58:46 AM,41959701,9,0,423.0,0.0,47.0,47.0,47.0,0.0,0,0,0,0,10.08110138821056,0.214491518898097,5244962.624999999,29869.972346524526,5316099.0,5225440.0,4.1959701E7,5244962.624999999,29869.972346524526,5316099.0,5225440.0,0,0,0,0,0,0,0,0,0,72,0,0.214491518898097,0.0,47.0,47.0,47.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,52.22222222222222,47.0,0.0,0,0,0,0,0,0,1,47,0,0,0,0,8,8,0,0,0,0,1.9155599647134434E14,5.746679736791451E14,1.724003926282398E15,5225440.0,NeedManualLabel
192.168.1.3-192.168.0.1-53951-53-17,192.168.1.3,53951,192.168.0.1,53,17,19/08/2024 12:59:15 AM,10777830,3,0,105.0,0.0,35.0,35.0,35.0,0.0,0,0,0,0,9.742220836661925,0.2783491667617693,5388915.0,213885.6591733069,5540155.0,5237675.0,1.077783E7,5388915.0,213885.6591733069,5540155.0,5237675.0,0,0,0,0,0,0,0,0,0,24,0,0.2783491667617693,0.0,35.0,35.0,35.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,46.666666666666664,35.0,0.0,0,0,0,0,0,0,1,35,0,0,0,0,2,8,0,0,0,0,5.74667988633314E14,9.953541444624394E14,1.724003955122112E15,5237675.0,NeedManualLabel
192.168.1.3-192.168.0.1-55348-53-17,192.168.1.3,55348,192.168.0.1,53,17,19/08/2024 12:58:35 AM,52338160,11,0,429.0,0.0,39.0,39.0,39.0,0.0,0,0,0,0,8.196696253746788,0.2101716988140202,5233816.0,46409.60826045492,5329731.0,5135237.0,5.233816E7,5233816.0,46409.60826045492,5329731.0,5135237.0,0,0,0,0,0,0,0,0,0,88,0,0.2101716988140202,0.0,39.0,39.0,39.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,42.54545454545455,39.0,0.0,0,0,0,0,0,0,1,39,0,0,0,0,10,8,0,0,0,0,1.567276334765697E14,5.1980673716352206E14,1.724003915904107E15,5135237.0,NeedManualLabel
192.168.1.3-192.168.0.1-49251-53-17,192.168.1.3,49251,192.168.0.1,53,17,19/08/2024 12:58:37 AM,52907106,11,0,385.0,0.0,35.0,35.0,35.0,0.0,0,0,0,0,7.27690529888367,0.20791157996810486,5290710.600000001,175825.89763247813,5790864.0,5226868.0,5.2907106E7,5290710.600000001,175825.89763247813,5790864.0,5226868.0,0,0,0,0,0,0,0,0,0,88,0,0.20791157996810486,0.0,35.0,35.0,35.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,38.18181818181818,35.0,0.0,0,0,0,0,0,0,1,35,0,0,0,0,10,8,0,0,0,0,1.5672763363406966E14,5.198067374971921E14,1.72400391706766E15,5226868.0,NeedManualLabel
192.168.1.3-192.168.0.1-37747-53-17,192.168.1.3,37747,192.168.0.1,53,17,19/08/2024 12:59:15 AM,10772767,3,0,99.0,0.0,33.0,33.0,33.0,0.0,0,0,0,0,9.189839527764779,0.2784799856898418,5386383.5,210456.89839133332,5535199.0,5237568.0,1.0772767E7,5386383.5,210456.89839133332,5535199.0,5237568.0,0,0,0,0,0,0,0,0,0,24,0,0.2784799856898418,0.0,33.0,33.0,33.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,44.0,33.0,0.0,0,0,0,0,0,0,1,33,0,0,0,0,2,8,0,0,0,0,5.74667988633088E14,9.953541444664326E14,1.724003955126497E15,5237568.0,NeedManualLabel
192.168.1.3-192.168.0.1-33232-53-17,192.168.1.3,33232,192.168.0.1,53,17,19/08/2024 12:58:45 AM,41865763,9,0,306.0,0.0,34.0,34.0,34.0,0.0,0,0,0,0,7.3090749594125395,0.2149727929238982,5233220.375,7660.2804674036015,5243779.0,5223261.0,4.1865763E7,5233220.375,7660.2804674036015,5243779.0,5223261.0,0,0,0,0,0,0,0,0,0,72,0,0.2149727929238982,0.0,34.0,34.0,34.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,37.77777777777778,34.0,0.0,0,0,0,0,0,0,1,34,0,0,0,0,8,8,0,0,0,0,1.915559964064425E14,5.746679735196665E14,1.72400392579222E15,5223261.0,NeedManualLabel
192.168.1.3-192.168.0.1-36688-53-17,192.168.1.3,36688,192.168.0.1,53,17,19/08/2024 12:58:45 AM,41865101,9,0,306.0,0.0,34.0,34.0,34.0,0.0,0,0,0,0,7.309190535572815,0.21497619222272984,5233137.625,9509.476700902098,5246374.0,5221114.0,4.1865101E7,5233137.625,9509.476700902098,5246374.0,5221114.0,0,0,0,0,0,0,0,0,0,72,0,0.21497619222272984,0.0,34.0,34.0,34.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,37.77777777777778,34.0,0.0,0,0,0,0,0,0,1,34,0,0,0,0,8,8,0,0,0,0,1.915559964066646E14,5.746679735205809E14,1.72400392579488E15,5221114.0,NeedManualLabel
