Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Total Fwd Packet,Total Bwd packets,Total Length of Fwd Packet,Total Length of Bwd Packet,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Packet Length Min,Packet Length Max,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWR Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Fwd Segment Size Avg,Bwd Segment Size Avg,Fwd Bytes/Bulk Avg,Fwd Packet/Bulk Avg,Fwd Bulk Rate Avg,Bwd Bytes/Bulk Avg,Bwd Packet/Bulk Avg,Bwd Bulk Rate Avg,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,FWD Init Win Bytes,Bwd Init Win Bytes,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
192.168.3.3-192.168.147.137-54872-6653-6,192.168.3.3,54872,192.168.147.137,6653,6,01/09/2024 08:20:08 PM,12731636,4,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39272250636131917,3182909.0,1865845.658184692,5098988.0,1087616.0,7632648.0,2544216.0,1665682.304869689,4360282.0,1087616.0,0,0,0,0,0,0,0,0,0,160,20,0.3141780050890553,0.07854450127226383,0.0,0.0,0.0,0.0,0.0,0,4,1,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,64240,0,0,40,7632648.0,0.0,7632648.0,7632648.0,8.625984070275005E14,1.2198983588886605E15,1.725196808956013E15,5098988.0,NeedManualLabel
192.168.3.3-192.168.147.137-54890-6653-6,192.168.3.3,54890,192.168.147.137,6653,6,01/09/2024 08:20:08 PM,12731464,4,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39272781197826107,3182866.0,1865878.097171231,5099073.0,1087460.0,7632391.0,2544130.3333333335,1665638.6459920811,4360094.0,1087460.0,0,0,0,0,0,0,0,0,0,160,20,0.3141822495826089,0.07854556239565222,0.0,0.0,0.0,0.0,0.0,0,4,1,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,64240,0,0,40,7632391.0,0.0,7632391.0,7632391.0,8.625984070276085E14,1.219898358888693E15,1.725196808956144E15,5099073.0,NeedManualLabel
192.168.3.3-192.168.147.137-38782-6653-6,192.168.3.3,38782,192.168.147.137,6653,6,01/09/2024 08:20:25 PM,3022388,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.9925926121993602,1511194.0,713074.762419762,2015414.0,1006974.0,3022388.0,1511194.0,713074.762419762,2015414.0,1006974.0,0,0,0,0,0,0,0,0,0,120,0,0.9925926121993602,0.0,0.0,0.0,0.0,0.0,0.0,0,3,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,64240,0,0,40,0,0,0,0,1.725196825218209E15,0.0,1.725196825218209E15,1.725196825218209E15,NeedManualLabel
192.168.3.3-192.168.147.137-56100-6653-6,192.168.3.3,56100,192.168.147.137,6653,6,01/09/2024 08:19:52 PM,12293386,4,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4067227694631894,3073346.5,1865688.1840580078,5099385.0,1049770.0,7194001.0,2398000.3333333335,1576272.1627981423,4131049.0,1049770.0,0,0,0,0,0,0,0,0,0,160,20,0.3253782155705515,0.08134455389263788,0.0,0.0,0.0,0.0,0.0,0,4,1,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,64240,0,0,40,7194001.0,0.0,7194001.0,7194001.0,8.625983989028315E14,1.219898347398082E15,1.725196792706278E15,5099385.0,NeedManualLabel
192.168.3.3-192.168.147.137-54874-6653-6,192.168.3.3,54874,192.168.147.137,6653,6,01/09/2024 08:20:08 PM,12736548,4,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39257104829346223,3184137.0,1867570.3220951725,5104027.0,1087557.0,7632521.0,2544173.6666666665,1665656.013073928,4360191.0,1087557.0,0,0,0,0,0,0,0,0,0,160,20,0.3140568386347698,0.07851420965869245,0.0,0.0,0.0,0.0,0.0,0,4,1,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,64240,0,0,40,7632521.0,0.0,7632521.0,7632521.0,8.62598407030045E14,1.2198983588851328E15,1.725196808956063E15,5104027.0,NeedManualLabel
192.168.3.3-13.89.179.8-60772-443-6,192.168.3.3,60772,13.89.179.8,443,6,01/09/2024 08:20:17 PM,7875407,14,14,8877.0,173.0,1288.0,0.0,634.0714285714286,636.0461357583952,99.0,0.0,12.357142857142856,28.29679825013408,1149.146958373072,3.5553718049111622,291681.74074074073,1369710.2934555623,7140579.0,10.0,7830872.0,602374.7692307692,1978888.5247717616,7180631.0,14.0,7835355.0,602719.6153846153,1980799.4788475158,7190846.0,10.0,0,0,0,0,448,448,1.7776859024555811,1.7776859024555811,0.0,1288.0,312.06896551724134,537.0616439102739,288435.2093596059,0,0,0,10,28,0,0,0,1.0,323.2142857142857,634.0714285714286,12.357142857142858,0,0,0,9050,13,13917,0,317,0,6,501,12287,10,32,40052.0,0.0,40052.0,40052.0,8.62598412090403E14,1.2198983631614402E15,1.725196817040227E15,7140579.0,NeedManualLabel
192.168.3.3-192.168.147.137-38774-6653-6,192.168.3.3,38774,192.168.147.137,6653,6,01/09/2024 08:20:25 PM,3022374,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.992597210007762,1511187.0,712784.8486394755,2015202.0,1007172.0,3022374.0,1511187.0,712784.8486394755,2015202.0,1007172.0,0,0,0,0,0,0,0,0,0,120,0,0.992597210007762,0.0,0.0,0.0,0.0,0.0,0.0,0,3,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,64240,0,0,40,0,0,0,0,1.725196825218133E15,0.0,1.725196825218133E15,1.725196825218133E15,NeedManualLabel
192.168.3.3-192.168.147.137-54876-6653-6,192.168.3.3,54876,192.168.147.137,6653,6,01/09/2024 08:20:08 PM,12731536,4,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3927255910048874,3182884.0,1865868.9236479967,5099072.0,1087512.0,7632464.0,2544154.6666666665,1665637.803602672,4360131.0,1087512.0,0,0,0,0,0,0,0,0,0,160,20,0.3141804728039099,0.07854511820097748,0.0,0.0,0.0,0.0,0.0,0,4,1,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,64240,0,0,40,7632464.0,0.0,7632464.0,7632464.0,8.625984070275855E14,1.219898358888662E15,1.725196808956099E15,5099072.0,NeedManualLabel
192.168.3.3-192.168.147.137-56076-6653-6,192.168.3.3,56076,192.168.147.137,6653,6,01/09/2024 08:19:52 PM,12294161,4,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.40669713045078876,3073540.25,1865430.7199349208,5099390.0,1050539.0,7194771.0,2398257.0,1575976.7923202422,4131099.0,1050539.0,0,0,0,0,0,0,0,0,0,160,20,0.325357704360631,0.08133942609015775,0.0,0.0,0.0,0.0,0.0,0,4,1,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,64240,0,0,40,7194771.0,0.0,7194771.0,7194771.0,8.62598398902457E14,1.2198983473975452E15,1.725196792705524E15,5099390.0,NeedManualLabel
192.168.3.3-34.117.188.166-59190-443-6,192.168.3.3,59190,34.117.188.166,443,6,01/09/2024 08:19:57 PM,68510,2,2,39.0,39.0,39.0,0.0,19.5,27.577164466275352,39.0,0.0,19.5,27.577164466275352,1138.5199240986717,58.38563713326521,22836.666666666664,36087.46647152351,64443.0,36.0,68510.0,68510.0,0.0,68510.0,68510.0,4031.0,4031.0,0.0,4031.0,4031.0,1,0,0,0,64,64,29.192818566632607,29.192818566632607,0.0,39.0,23.4,21.361179742701477,456.29999999999995,0,0,0,2,4,0,0,0,1.0,29.25,19.5,19.5,0,0,0,0,0,0,0,9,0,9,501,12288,0,32,0,0,0,0,1.72519679753621E15,0.0,1.72519679753621E15,1.72519679753621E15,NeedManualLabel
192.168.3.3-149.154.170.200-37424-443-6,192.168.3.3,37424,149.154.170.200,443,6,01/09/2024 08:19:34 PM,57287350,68,67,4164.0,8169.0,254.0,0.0,61.23529411764706,93.40972458037149,669.0,0.0,121.92537313432835,135.36172788773277,215.283129696172,2.3565411910308294,427517.5373134328,900010.2946646112,3165069.0,13.0,5.728735E7,855035.0746268653,1123696.4202324224,3165069.0,306.0,5.7247202E7,867381.8484848484,1151693.2779618849,3209840.0,24.0,1,0,0,0,2176,2144,1.186998525852566,1.1695426651782634,0.0,669.0,92.08088235294117,119.50106493541041,14280.504520697175,0,0,0,67,135,0,0,0,0.0,92.76296296296296,61.23529411764706,121.92537313432835,0,0,0,1231,6,865,0,30,0,60,4141,3072,20,32,0,0,0,0,1.725196774311632E15,0.0,1.725196774311632E15,1.725196774311632E15,NeedManualLabel
192.168.3.3-192.168.147.137-56072-6653-6,192.168.3.3,56072,192.168.147.137,6653,6,01/09/2024 08:19:52 PM,12294780,4,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4066766546453048,3073695.0,1865236.077185048,5099385.0,1051162.0,7195395.0,2398465.0,1575768.104147625,4131185.0,1051162.0,0,0,0,0,0,0,0,0,0,160,20,0.3253413237162438,0.08133533092906095,0.0,0.0,0.0,0.0,0.0,0,4,1,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,64240,0,0,40,7195395.0,0.0,7195395.0,7195395.0,8.62598398902147E14,1.219898347397114E15,1.725196792704909E15,5099385.0,NeedManualLabel
192.168.3.3-192.168.147.137-56116-6653-6,192.168.3.3,56116,192.168.147.137,6653,6,01/09/2024 08:19:52 PM,12292871,4,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.40673980878836197,3073217.75,1865897.8737000185,5099461.0,1049173.0,7193410.0,2397803.3333333335,1576468.9997492286,4130963.0,1049173.0,0,0,0,0,0,0,0,0,0,160,20,0.3253918470306896,0.0813479617576724,0.0,0.0,0.0,0.0,0.0,0,4,1,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,64240,0,0,40,7193410.0,0.0,7193410.0,7193410.0,8.625983989031405E14,1.2198983473984115E15,1.72519679270682E15,5099461.0,NeedManualLabel
192.168.3.3-192.168.147.137-38798-6653-6,192.168.3.3,38798,192.168.147.137,6653,6,01/09/2024 08:20:25 PM,3022378,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.9925958963438724,1511189.0,713595.1930107153,2015777.0,1006601.0,3022378.0,1511189.0,713595.1930107153,2015777.0,1006601.0,0,0,0,0,0,0,0,0,0,120,0,0.9925958963438724,0.0,0.0,0.0,0.0,0.0,0.0,0,3,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,64240,0,0,40,0,0,0,0,1.725196825218244E15,0.0,1.725196825218244E15,1.725196825218244E15,NeedManualLabel
192.168.3.3-192.168.147.137-56114-6653-6,192.168.3.3,56114,192.168.147.137,6653,6,01/09/2024 08:19:52 PM,12293109,4,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.40673193412667213,3073277.25,1865801.6164100217,5099418.0,1049460.0,7193691.0,2397897.0,1576385.934711738,4131021.0,1049460.0,0,0,0,0,0,0,0,0,0,160,20,0.3253855473013377,0.08134638682533442,0.0,0.0,0.0,0.0,0.0,0,4,1,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,64240,0,0,40,7193691.0,0.0,7193691.0,7193691.0,8.625983989029985E14,1.2198983473982715E15,1.725196792706579E15,5099418.0,NeedManualLabel
192.168.3.3-192.168.147.137-38804-6653-6,192.168.3.3,38804,192.168.147.137,6653,6,01/09/2024 08:20:25 PM,3022372,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.992597866841011,1511186.0,713917.6337029363,2016002.0,1006370.0,3022372.0,1511186.0,713917.6337029363,2016002.0,1006370.0,0,0,0,0,0,0,0,0,0,120,0,0.992597866841011,0.0,0.0,0.0,0.0,0.0,0.0,0,3,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,64240,0,0,40,0,0,0,0,1.725196825218277E15,0.0,1.725196825218277E15,1.725196825218277E15,NeedManualLabel
149.154.167.99-192.168.3.3-443-46676-6,149.154.167.99,443,192.168.3.3,46676,6,01/09/2024 08:19:38 PM,62057,2,1,71.0,0.0,71.0,0.0,35.5,50.204581464244875,0.0,0.0,0.0,0.0,1144.1094477657637,48.34265272249706,31028.5,43827.1854047234,62019.0,38.0,62057.0,62057.0,0.0,62057.0,62057.0,0,0,0,0,0,1,0,0,0,64,20,32.22843514833137,16.114217574165686,0.0,71.0,35.5,40.99186911246343,1680.3333333333333,0,0,2,1,1,0,0,0,0.0,47.333333333333336,35.5,0.0,0,0,0,0,0,0,0,23,0,0,3072,0,0,32,0,0,0,0,1.725196778803481E15,0.0,1.725196778803481E15,1.725196778803481E15,NeedManualLabel
192.168.3.3-192.168.147.137-56090-6653-6,192.168.3.3,56090,192.168.147.137,6653,6,01/09/2024 08:19:52 PM,12293675,4,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.40671320821479334,3073418.75,1865608.1820089975,5099405.0,1050038.0,7194270.0,2398090.0,1576174.898197849,4131075.0,1050038.0,0,0,0,0,0,0,0,0,0,160,20,0.3253705665718347,0.08134264164295868,0.0,0.0,0.0,0.0,0.0,0,4,1,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,64240,0,0,40,7194270.0,0.0,7194270.0,7194270.0,8.62598398902711E14,1.2198983473978832E15,1.725196792706017E15,5099405.0,NeedManualLabel
192.168.0.1-192.168.3.3-53-38928-6,192.168.0.1,53,192.168.3.3,38928,6,01/09/2024 08:19:47 PM,33,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60606.0606060606,33.0,0.0,33.0,33.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,30303.0303030303,30303.0303030303,0.0,0.0,0.0,0.0,0.0,1,0,0,0,2,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,905,502,0,32,0,0,0,0,1.725196787697378E15,0.0,1.725196787697378E15,1.725196787697378E15,NeedManualLabel
192.168.3.3-192.168.147.137-38812-6653-6,192.168.3.3,38812,192.168.147.137,6653,6,01/09/2024 08:20:25 PM,3022359,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.9926021362783177,1511179.5,714715.957258896,2016560.0,1005799.0,3022359.0,1511179.5,714715.957258896,2016560.0,1005799.0,0,0,0,0,0,0,0,0,0,120,0,0.9926021362783177,0.0,0.0,0.0,0.0,0.0,0.0,0,3,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,64240,0,0,40,0,0,0,0,1.725196825218342E15,0.0,1.725196825218342E15,1.725196825218342E15,NeedManualLabel
192.168.0.1-192.168.3.3-53-47804-6,192.168.0.1,53,192.168.3.3,47804,6,01/09/2024 08:20:01 PM,32,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62500.0,32.0,0.0,32.0,32.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,31250.0,31250.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,2,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,905,501,0,32,0,0,0,0,1.725196801458189E15,0.0,1.725196801458189E15,1.725196801458189E15,NeedManualLabel
192.168.3.3-192.168.147.137-56012-6653-6,192.168.3.3,56012,192.168.147.137,6653,6,01/09/2024 08:19:36 PM,12602787,4,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39673764223738767,3150696.75,1859703.249911192,5149787.0,1131108.0,7453000.0,2484333.3333333335,1588553.7599229475,4233368.0,1131108.0,0,0,0,0,0,0,0,0,0,160,20,0.3173901137899101,0.07934752844747753,0.0,0.0,0.0,0.0,0.0,0,4,1,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,64240,0,0,40,7453000.0,0.0,7453000.0,7453000.0,8.62598390763253E14,1.2198983358157005E15,1.725196776376719E15,5149787.0,NeedManualLabel
