Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Total Fwd Packet,Total Bwd packets,Total Length of Fwd Packet,Total Length of Bwd Packet,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Packet Length Min,Packet Length Max,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWR Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Fwd Segment Size Avg,Bwd Segment Size Avg,Fwd Bytes/Bulk Avg,Fwd Packet/Bulk Avg,Fwd Bulk Rate Avg,Bwd Bytes/Bulk Avg,Bwd Packet/Bulk Avg,Bwd Bulk Rate Avg,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,FWD Init Win Bytes,Bwd Init Win Bytes,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
192.168.3.3-192.168.147.137-44148-6653-6,192.168.3.3,44148,192.168.147.137,6653,6,01/09/2024 08:08:54 PM,5072716,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3942661091218196,5072716.0,0.0,5072716.0,5072716.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,20,0.1971330545609098,0.1971330545609098,0.0,0.0,0.0,0.0,0.0,0,1,1,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,64240,0,0,40,0,0,0,0,8.62598069552192E14,1.2198978816636565E15,1.725196134031668E15,5072716.0,NeedManualLabel
192.168.3.3-151.101.193.229-58010-443-6,192.168.3.3,58010,151.101.193.229,443,6,01/09/2024 08:09:38 PM,245957,8,7,1372.0,518.0,1107.0,0.0,171.5,382.493323938004,453.0,0.0,74.0,168.8697723099075,7684.270014677362,60.98626995775684,17568.357142857145,27038.2393817097,67930.0,15.0,193516.0,27645.142857142855,33272.27933995792,67948.0,638.0,178847.0,29807.833333333332,28742.466695930372,68740.0,25.0,0,0,0,0,264,232,32.52601064413698,28.460259313619858,0.0,1107.0,118.12499999999999,288.16473876355286,83038.91666666667,0,2,0,6,14,0,0,0,0.0,126.0,171.5,74.0,0,0,0,1890,6,15048,0,91,0,34,64240,6143,4,32,0,0,0,0,1.725196178065559E15,0.0,1.725196178065559E15,1.725196178065559E15,NeedManualLabel
192.168.3.3-192.168.147.137-37892-6653-6,192.168.3.3,37892,192.168.147.137,6653,6,01/09/2024 08:09:03 PM,12559847,4,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39809402136825395,3139961.75,1887775.8021556083,5114936.0,1041003.0,7444911.0,2481637.0,1656863.7119663765,4292196.0,1041003.0,0,0,0,0,0,0,0,0,0,160,20,0.31847521709460314,0.07961880427365078,0.0,0.0,0.0,0.0,0.0,0,4,1,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,64240,0,0,40,7444911.0,0.0,7444911.0,7444911.0,8.62598074174777E14,1.2198978881412708E15,1.725196143234618E15,5114936.0,NeedManualLabel
192.168.3.3-149.154.170.200-52580-443-6,192.168.3.3,52580,149.154.170.200,443,6,01/09/2024 08:09:39 PM,66213,1,1,30.0,0.0,30.0,30.0,30.0,0.0,0.0,0.0,0.0,0.0,453.0832313896063,30.20554875930709,66213.0,0.0,66213.0,66213.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,32,20,15.102774379653544,15.102774379653544,0.0,30.0,20.0,17.320508075688775,300.0,1,0,1,1,2,0,0,0,1.0,30.0,30.0,0.0,0,0,0,0,0,0,0,15,0,0,501,0,0,32,0,0,0,0,1.725196179335828E15,0.0,1.725196179335828E15,1.725196179335828E15,NeedManualLabel
192.168.3.3-149.154.167.99-34954-443-6,192.168.3.3,34954,149.154.167.99,443,6,01/09/2024 08:09:09 PM,33022835,108,136,1059.0,149724.0,236.0,0.0,9.805555555555562,38.30044979929949,1228.0,0.0,1100.9117647058833,363.34068230260436,4566.022269135888,7.388826549870718,135896.44032921825,1612234.3042331778,2.496045E7,1.0,3.3022835E7,308624.62616822426,2425330.650289767,2.496045E7,8.0,3.2978287E7,244283.6074074075,2171040.457857975,2.5073983E7,1.0,1,0,0,0,3456,4352,3.2704642105985147,4.1183623392722035,0.0,1228.0,615.6000000000001,607.2579353124997,368762.2000000001,0,0,0,25,244,0,0,0,1.0,618.1229508196722,9.805555555555555,1100.9117647058824,0,0,0,75219,66,49708,0,4,0,613,503,3072,8,32,375581.0,0.0,375581.0,375581.0,8.625980873502925E14,1.2198978787084685E15,1.725196149740135E15,2.496045E7,NeedManualLabel
192.168.3.3-34.107.243.93-57224-443-6,192.168.3.3,57224,34.107.243.93,443,6,01/09/2024 08:09:39 PM,314513,8,8,1553.0,861.0,1288.0,0.0,194.125,445.8418802029001,618.0,0.0,107.62500000000001,218.81625527238276,7675.35841125804,50.872300985968785,20967.533333333333,29538.798618733555,103464.0,40.0,314513.0,44930.42857142857,46156.35596122215,119513.0,384.0,228553.0,32650.42857142857,35632.04592711989,104234.0,1912.0,0,0,0,0,264,264,25.436150492984392,25.436150492984392,0.0,1288.0,142.00000000000003,333.3487288111356,111121.375,0,2,0,7,15,0,0,0,1.0,150.875,194.125,107.625,0,0,0,2414,7,13050,0,97,0,53,64240,12287,4,32,0,0,0,0,1.725196179257075E15,0.0,1.725196179257075E15,1.725196179257075E15,NeedManualLabel
192.168.3.3-192.168.147.137-33960-6653-6,192.168.3.3,33960,192.168.147.137,6653,6,01/09/2024 08:09:36 PM,12574262,4,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39763765062315387,3143565.5,1878640.2493425042,5138453.0,1039056.0,7435809.0,2478603.0,1625079.3892105701,4240807.0,1039056.0,0,0,0,0,0,0,0,0,0,160,20,0.3181101204985231,0.07952753012463078,0.0,0.0,0.0,0.0,0.0,0,4,1,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,64240,0,0,40,7435809.0,0.0,7435809.0,7435809.0,8.62598090797541E14,1.219897911616151E15,1.725196176456629E15,5138453.0,NeedManualLabel
192.168.3.3-192.168.147.137-33944-6653-6,192.168.3.3,33944,192.168.147.137,6653,6,01/09/2024 08:09:36 PM,12575600,4,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3975953433633385,3143900.0,1879020.0890198061,5139417.0,1039139.0,7436183.0,2478727.6666666665,1625222.8598617893,4241133.0,1039139.0,0,0,0,0,0,0,0,0,0,160,20,0.31807627469067085,0.07951906867266771,0.0,0.0,0.0,0.0,0.0,0,4,1,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,64240,0,0,40,7436183.0,0.0,7436183.0,7436183.0,8.62598090797992E14,1.2198979116154255E15,1.725196176456567E15,5139417.0,NeedManualLabel
192.168.3.3-34.107.243.93-33478-443-6,192.168.3.3,33478,34.107.243.93,443,6,01/09/2024 08:09:39 PM,851573,9,9,2123.0,1434.0,1246.0,0.0,235.88888888888889,431.0175299348173,832.0,0.0,159.33333333333334,270.4144966528237,4176.976019671831,21.13735404950603,50092.52941176471,59495.872002935685,184183.0,8.0,851573.0,106446.625,129150.21333308802,364632.0,748.0,790115.0,98764.375,75257.54300863421,209149.0,40.0,0,0,0,0,308,296,10.568677024753015,10.568677024753015,0.0,1246.0,187.21052631578948,344.36488705818493,118587.17543859647,0,2,0,8,17,0,0,0,1.0,197.61111111111111,235.88888888888889,159.33333333333334,0,0,0,3557,8,4506,0,117,0,79,64240,12288,4,32,0,0,0,0,1.72519617949719E15,0.0,1.72519617949719E15,1.72519617949719E15,NeedManualLabel
192.168.3.3-192.168.147.137-37908-6653-6,192.168.3.3,37908,192.168.147.137,6653,6,01/09/2024 08:09:03 PM,12559289,4,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39811170839368376,3139822.25,1887948.5673821333,5114986.0,1040407.0,7444303.0,2481434.3333333335,1657008.3876505676,4292020.0,1040407.0,0,0,0,0,0,0,0,0,0,160,20,0.318489366714947,0.07962234167873675,0.0,0.0,0.0,0.0,0.0,0,4,1,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,64240,0,0,40,7444303.0,0.0,7444303.0,7444303.0,8.62598074175072E14,1.2198978881416172E15,1.725196143235158E15,5114986.0,NeedManualLabel
192.168.3.3-192.168.147.137-33956-6653-6,192.168.3.3,33956,192.168.147.137,6653,6,01/09/2024 08:09:36 PM,12574199,4,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39763964289097065,3143549.75,1878580.5665493605,5138267.0,1039101.0,7435932.0,2478644.0,1625115.2202927028,4240906.0,1039101.0,0,0,0,0,0,0,0,0,0,160,20,0.3181117143127765,0.07952792857819413,0.0,0.0,0.0,0.0,0.0,0,4,1,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,64240,0,0,40,7435932.0,0.0,7435932.0,7435932.0,8.625980907974325E14,1.2198979116162608E15,1.725196176456598E15,5138267.0,NeedManualLabel
192.168.3.3-192.168.147.137-37888-6653-6,192.168.3.3,37888,192.168.147.137,6653,6,01/09/2024 08:09:03 PM,12566433,4,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3978853824311163,3141608.25,1889768.9791454007,5121023.0,1041452.0,7445410.0,2481803.3333333335,1656739.274437995,4292312.0,1041452.0,0,0,0,0,0,0,0,0,0,160,20,0.318308305944893,0.07957707648622325,0.0,0.0,0.0,0.0,0.0,0,4,1,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,64240,0,0,40,7445410.0,0.0,7445410.0,7445410.0,8.625980741776145E14,1.2198978881366752E15,1.725196143234206E15,5121023.0,NeedManualLabel
192.168.3.3-192.168.147.137-37884-6653-6,192.168.3.3,37884,192.168.147.137,6653,6,01/09/2024 08:09:03 PM,12560728,4,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.398066099353477,3140182.0,1887440.9015076472,5114823.0,1042021.0,7445905.0,2481968.3333333335,1656556.171430759,4292397.0,1042021.0,0,0,0,0,0,0,0,0,0,160,20,0.3184528794827816,0.0796132198706954,0.0,0.0,0.0,0.0,0.0,0,4,1,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,64240,0,0,40,7445905.0,0.0,7445905.0,7445905.0,8.625980741742835E14,1.2198978881407328E15,1.725196143233744E15,5114823.0,NeedManualLabel
192.168.3.3-192.168.147.137-37906-6653-6,192.168.3.3,37906,192.168.147.137,6653,6,01/09/2024 08:09:03 PM,12559550,4,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39810343523454267,3139887.5,1887886.2430867844,5114971.0,1040676.0,7444579.0,2481526.3333333335,1656965.6440633684,4292134.0,1040676.0,0,0,0,0,0,0,0,0,0,160,20,0.3184827481876341,0.07962068704690853,0.0,0.0,0.0,0.0,0.0,0,4,1,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,64240,0,0,40,7444579.0,0.0,7444579.0,7444579.0,8.62598074174944E14,1.2198978881414575E15,1.725196143234917E15,5114971.0,NeedManualLabel
192.168.3.3-192.168.147.137-33938-6653-6,192.168.3.3,33938,192.168.147.137,6653,6,01/09/2024 08:09:36 PM,12574908,4,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39761722312401804,3143727.0,1878694.8935217413,5138435.0,1039212.0,7436473.0,2478824.3333333335,1625321.0198524885,4241370.0,1039212.0,0,0,0,0,0,0,0,0,0,160,20,0.31809377849921444,0.07952344462480361,0.0,0.0,0.0,0.0,0.0,0,4,1,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,64240,0,0,40,7436473.0,0.0,7436473.0,7436473.0,8.62598090797469E14,1.2198979116160748E15,1.725196176456503E15,5138435.0,NeedManualLabel
192.168.3.3-192.168.147.137-37922-6653-6,192.168.3.3,37922,192.168.147.137,6653,6,01/09/2024 08:09:03 PM,12559104,4,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39811757271856335,3139776.0,1888041.209376356,5115062.0,1040143.0,7444042.0,2481347.3333333335,1657069.5694280108,4291939.0,1040143.0,0,0,0,0,0,0,0,0,0,160,20,0.3184940581748507,0.07962351454371268,0.0,0.0,0.0,0.0,0.0,0,4,1,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,64240,0,0,40,7444042.0,0.0,7444042.0,7444042.0,8.625980741752135E14,1.2198978881417098E15,1.725196143235365E15,5115062.0,NeedManualLabel
192.168.3.3-192.168.147.137-44100-6653-6,192.168.3.3,44100,192.168.147.137,6653,6,01/09/2024 08:08:54 PM,5071908,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3943289192154117,5071908.0,0.0,5071908.0,5071908.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,20,0.19716445960770584,0.19716445960770584,0.0,0.0,0.0,0.0,0.0,0,1,1,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,64240,0,0,40,0,0,0,0,8.625980695522215E14,1.219897881664841E15,1.725196134032535E15,5071908.0,NeedManualLabel
192.168.3.3-34.107.243.93-42486-443-6,192.168.3.3,42486,34.107.243.93,443,6,01/09/2024 08:09:29 PM,4179398,5,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,1.1963445453148995,1044849.5,31665.123764166783,1084407.0,1008348.0,4179398.0,1044849.5,31665.123764166783,1084407.0,1008348.0,0,0,0,0,0,0,0,0,0,160,0,1.1963445453148995,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,5,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,503,0,0,32,0,0,0,0,1.725196169876197E15,0.0,1.725196169876197E15,1.725196169876197E15,NeedManualLabel
192.168.3.3-192.168.147.137-37800-6653-6,192.168.3.3,37800,192.168.147.137,6653,6,01/09/2024 08:09:20 PM,12306373,4,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.40629355212945356,3076593.25,1852237.6051416611,5090704.0,1054894.0,7215669.0,2405223.0,1562609.402039102,4116827.0,1054894.0,0,0,0,0,0,0,0,0,0,160,20,0.32503484170356284,0.08125871042589071,0.0,0.0,0.0,0.0,0.0,0,4,1,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,64240,0,0,40,7215669.0,0.0,7215669.0,7215669.0,8.625980825898315E14,1.2198979000762242E15,1.725196160088959E15,5090704.0,NeedManualLabel
192.168.3.3-192.168.147.137-33974-6653-6,192.168.3.3,33974,192.168.147.137,6653,6,01/09/2024 08:09:36 PM,12574199,4,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39763964289097065,3143549.75,1878711.1504962428,5138674.0,1038926.0,7435525.0,2478508.3333333335,1625008.5738870222,4240583.0,1038926.0,0,0,0,0,0,0,0,0,0,160,20,0.3181117143127765,0.07952792857819413,0.0,0.0,0.0,0.0,0.0,0,4,1,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,64240,0,0,40,7435525.0,0.0,7435525.0,7435525.0,8.62598090797686E14,1.2198979116160435E15,1.725196176456698E15,5138674.0,NeedManualLabel
192.168.3.3-192.168.147.137-33982-6653-6,192.168.3.3,33982,192.168.147.137,6653,6,01/09/2024 08:09:36 PM,12574123,4,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3976420462882381,3143530.75,1878764.5929053796,5138890.0,1038845.0,7435233.0,2478411.0,1624908.890458785,4240339.0,1038845.0,0,0,0,0,0,0,0,0,0,160,20,0.31811363703059053,0.07952840925764763,0.0,0.0,0.0,0.0,0.0,0,4,1,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,64240,0,0,40,7435233.0,0.0,7435233.0,7435233.0,8.62598090797825E14,1.2198979116159348E15,1.72519617645676E15,5138890.0,NeedManualLabel
