Time,Source MAC,Destination MAC,Ethernet Type,Ethernet Length,Source IP,Destination IP,IP Version,IP Header Length,IP TOS,IP Length,IP ID,IP Flags,IP Fragment Offset,IP TTL,IP Protocol,IP Checksum,Source Port,Destination Port,TCP Seq,TCP Ack,TCP Data Offset,TCP Reserved,TCP Flags,TCP Window,TCP Checksum,TCP Urgent Pointer,UDP Length,UDP Checksum,ICMP Type,ICMP Code,ICMP Checksum,ICMP ID,ICMP Seq,ARP HW Type,ARP Protocol Type,ARP HW Size,ARP Protocol Size,ARP Opcode,ARP Source MAC,ARP Source IP,ARP Dest MAC,ARP Dest IP,DNS ID,DNS Query/Response,DNS OpCode,DNS Authoritative,DNS Truncated,DNS Recursion Desired,DNS Recursion Available,DNS Z,DNS RCode,DNS Query Count,DNS Answer Count,DNS Authority Count,DNS Additional Count,DNS Query Name,DNS Query Type,DNS Query Class,DNS Answer Name,DNS Answer Type,DNS Answer Class,DNS Answer TTL,DNS Answer Length,DNS Answer Data,DNS Authority Name,DNS Authority Type,DNS Authority Class,DNS Authority TTL,DNS Authority Length,DNS Authority Data,DNS Additional Name,DNS Additional Type,DNS Additional Class,DNS Additional TTL,DNS Additional Length,DNS Additional Data
1722856445.962061204,00:0c:29:9f:b2:57,00:0c:29:6b:f7:82,2048,206,192.168.1.3,149.154.170.100,4,5,0,192,57780,DF,0,64,6,22233,37710,443,576034577,1296116598,8,0,PA,501,605,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1722856446.357938735,00:0c:29:9f:b2:57,00:0c:29:6b:f7:82,2048,206,192.168.1.3,149.154.170.100,4,5,0,192,57781,DF,0,64,6,22232,37710,443,576034577,1296116598,8,0,PA,501,605,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1722856446.399257782,00:0c:29:6b:f7:82,00:0c:29:9f:b2:57,2048,186,149.154.170.100,192.168.1.3,4,5,4,172,39561,DF,0,52,6,43540,443,37710,1296116598,576034717,8,0,PA,127,34997,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1722856446.4379878,00:0c:29:6b:f7:82,00:0c:29:9f:b2:57,2048,78,149.154.170.100,192.168.1.3,4,5,4,64,39562,DF,0,52,6,43647,443,37710,1296116718,576034717,11,0,A,127,64868,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1722856446.489577709,00:0c:29:9f:b2:57,00:0c:29:6b:f7:82,2048,66,192.168.1.3,149.154.170.100,4,5,0,52,57782,DF,0,64,6,22371,37710,443,576034717,1296116718,8,0,A,501,465,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1722856446.543434441,00:0c:29:6b:f7:82,00:0c:29:9f:b2:57,2048,78,149.154.170.100,192.168.1.3,4,5,4,64,39563,DF,0,52,6,43646,443,37710,1296116718,576034717,11,0,A,127,64362,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1722856447.712250053,00:0c:29:9f:b2:57,00:0c:29:6b:f7:82,2048,272,192.168.1.3,149.154.170.100,4,5,0,258,57783,DF,0,64,6,22164,37710,443,576034717,1296116718,8,0,PA,501,671,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1722856447.928693172,00:0c:29:6b:f7:82,00:0c:29:9f:b2:57,2048,186,149.154.170.100,192.168.1.3,4,5,4,172,39565,DF,0,52,6,43536,443,37710,1296116718,576034923,8,0,PA,127,42867,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1722856447.928739541,00:0c:29:9f:b2:57,00:0c:29:6b:f7:82,2048,66,192.168.1.3,149.154.170.100,4,5,0,52,57784,DF,0,64,6,22369,37710,443,576034923,1296116838,8,0,A,501,465,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1722856447.93233714,00:0c:29:6b:f7:82,00:0c:29:9f:b2:57,2048,66,149.154.170.100,192.168.1.3,4,5,4,52,39564,DF,0,52,6,43657,443,37710,1296116718,576034923,8,0,A,127,39273,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
